result,table,_start,_stop,_time,_value,_field,_measurement,test_name
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:35.569957+00:00,5.0065,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:09.909755+00:00,5.0067,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:44.395019+00:00,5.0063,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:35:18.762089+00:00,5.0062,duration,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:15.704606+00:00,0.2222,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:49.920240+00:00,0.2051,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:24.813300+00:00,0.2112,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:58.930644+00:00,0.2466,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:29:34.184991+00:00,0.2002,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:08.825717+00:00,0.2039,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:43.676097+00:00,0.238,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:17.736754+00:00,0.2026,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:52.068317+00:00,0.2039,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:32:26.599463+00:00,0.2405,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:00.724567+00:00,0.2026,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:35.569957+00:00,0.2014,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:09.909755+00:00,0.2124,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:44.395019+00:00,0.21,median_energy_dram,unit_test_energy,SleepingTest
_result,3,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:35:18.762089+00:00,0.2014,median_energy_dram,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:15.704606+00:00,1.7957,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:49.920240+00:00,0.5896,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:24.813300+00:00,0.824,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:58.930644+00:00,1.1047,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:29:34.184991+00:00,0.5811,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:08.825717+00:00,0.553,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:43.676097+00:00,0.9399,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:17.736754+00:00,0.4919,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:52.068317+00:00,0.553,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:32:26.599463+00:00,1.0217,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:00.724567+00:00,0.5884,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:35.569957+00:00,0.5676,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:09.909755+00:00,0.9351,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:44.395019+00:00,0.78,median_energy_pkg,unit_test_energy,SleepingTest
_result,4,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:35:18.762089+00:00,0.542,median_energy_pkg,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:15.704606+00:00,1.2156,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:49.920240+00:00,1.0474,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:24.813300+00:00,1.1236,total_energy_dram,unit_test_energy,SleepingTest
